entry_id,trip_id,people_id,person_name,trip_date,trip_start_time,trip_end_time,place_id,place_name,lat,lon,event_time,source_presence
151,trip_13,"Ed Helpsford","Ed Helpsford",0040-07-10,09:00:00,21:36:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-07-10 09:00:00",B
152,trip_13,"Ed Helpsford","Ed Helpsford",0040-07-10,09:00:00,21:36:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-07-10 21:00:00",B
153,trip_13,"Ed Helpsford","Ed Helpsford",0040-07-10,09:00:00,21:36:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-07-10 19:00:00",B
154,trip_13,"Ed Helpsford","Ed Helpsford",0040-07-10,09:00:00,21:36:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-07-10 14:00:00",B
155,trip_130,"Carol Limpet","Carol Limpet",2040-05-12,11:00:00,21:00:00,2564179411,"Paackland Control Office",-164.340539454206,39.4253968077931,"2040-05-12 16:08:00",B
156,trip_130,"Carol Limpet","Carol Limpet",2040-05-12,11:00:00,21:00:00,37799737,"Port Office of Customs A",-164.354142411146,39.4319525952392,"2040-05-12 15:51:00",B
157,trip_130,"Carol Limpet","Carol Limpet",2040-05-12,11:00:00,21:00:00,37828755,"Dock & Roll Hall of Fame",-164.358079495406,39.4259725652682,"2040-05-12 15:26:00",BOTH
158,trip_130,"Carol Limpet","Carol Limpet",2040-05-12,11:00:00,21:00:00,37831223,,-164.348417031851,39.4207940430707,"2040-05-12 15:26:00",B
159,trip_130,"Carol Limpet","Carol Limpet",2040-05-12,11:00:00,21:00:00,48530519,,-165.598114797385,39.5501615967506,"2040-05-12 21:00:00",BOTH
160,trip_130,"Carol Limpet","Carol Limpet",2040-05-12,11:00:00,21:00:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-05-12 21:00:00",B
161,trip_130,"Carol Limpet","Carol Limpet",2040-05-12,11:00:00,21:00:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-05-12 19:00:00",B
162,trip_131,"Simone Kat","Simone Kat",2040-04-02,09:00:00,21:00:00,37826661,"Paackland Post Office",-164.371233052081,39.4220277368057,"2040-04-02 14:42:00",B
163,trip_131,"Simone Kat","Simone Kat",2040-04-02,09:00:00,21:00:00,37892464,"Paackland Admin Center",-164.399590473335,39.4325916424221,"2040-04-02 15:50:00",B
164,trip_131,"Simone Kat","Simone Kat",2040-04-02,09:00:00,21:00:00,581815970,,-164.532119084784,39.3224847014823,"2040-04-02 14:42:00",BOTH
165,trip_131,"Simone Kat","Simone Kat",2040-04-02,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-04-02 21:00:00",B
166,trip_131,"Simone Kat","Simone Kat",2040-04-02,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-04-02 19:00:00",B
167,trip_132,Seal,Seal,0040-04-24,06:59:00,09:19:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-04-24 09:19:00",B
168,trip_132,Seal,Seal,0040-04-24,06:59:00,09:19:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-04-24 09:19:00",B
169,trip_132,Seal,Seal,0040-04-24,06:59:00,09:19:00,,,,,"2040-04-24 06:59:00",A
170,trip_133,"Ed Helpsford","Ed Helpsford",0040-07-24,09:00:00,21:00:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-07-24 17:53:00",B
171,trip_133,"Ed Helpsford","Ed Helpsford",0040-07-24,09:00:00,21:00:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-07-24 17:53:00",B
172,trip_133,"Ed Helpsford","Ed Helpsford",0040-07-24,09:00:00,21:00:00,582382094,"Centralia Checkpoint Office",-164.575643964025,39.2613347858216,"2040-07-24 18:47:00",B
173,trip_133,"Ed Helpsford","Ed Helpsford",0040-07-24,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-07-24 21:00:00",B
174,trip_133,"Ed Helpsford","Ed Helpsford",0040-07-24,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-07-24 19:00:00",B
175,trip_134,Seal,Seal,2040-05-05,14:00:00,19:00:00,2519420987,"The Bait & Stich",-165.957038779125,39.0948190907215,"2040-05-05 22:13:00",BOTH
176,trip_134,Seal,Seal,2040-05-05,14:00:00,19:00:00,30179401,"Himark Customs",-165.881937753836,39.6570524926136,"2040-05-06 00:23:00",B
177,trip_134,Seal,Seal,2040-05-05,14:00:00,19:00:00,30194356,,-165.883404377386,39.6543036261088,"2040-05-05 22:13:00",BOTH
178,trip_134,Seal,Seal,2040-05-05,14:00:00,19:00:00,36988183,"Port Grove Customs House",-165.95536906157,39.0957812550808,"2040-05-06 02:31:00",B
179,trip_134,Seal,Seal,2040-05-05,14:00:00,19:00:00,9196630064,"Himark City Hall",-165.88410403403,39.6635503852535,"2040-05-06 02:31:00",B
180,trip_134,Seal,Seal,2040-05-05,14:00:00,19:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-05-06 13:00:00",B
181,trip_134,Seal,Seal,2040-05-05,14:00:00,19:00:00,"Port Grove Ferry Terminal","Port Grove Ferry Terminal",-165.954454171361,39.0922199633359,"2040-05-06 10:00:00",B
182,trip_134,Seal,Seal,2040-05-05,14:00:00,19:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-05-06 19:00:00",B
183,trip_134,Seal,Seal,2040-05-05,14:00:00,19:00:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-05-06 02:31:00",B
184,trip_135,Seal,Seal,2040-06-20,07:48:00,09:32:00,2564179411,"Paackland Control Office",-164.340539454206,39.4253968077931,"2040-06-20 09:32:00",B
185,trip_135,Seal,Seal,2040-06-20,07:48:00,09:32:00,2564318352,"Eastside Memorial Toll",-164.349955665003,39.4239826522775,"2040-06-20 09:32:00",B
186,trip_135,Seal,Seal,2040-06-20,07:48:00,09:32:00,37799737,"Port Office of Customs A",-164.354142411146,39.4319525952392,"2040-06-20 09:32:00",B
187,trip_135,Seal,Seal,2040-06-20,07:48:00,09:32:00,37849292,,-164.336067252775,39.4176466878934,"2040-06-20 09:32:00",BOTH
188,trip_136,Seal,Seal,2040-07-09,07:12:00,12:04:00,2564318352,"Eastside Memorial Toll",-164.349955665003,39.4239826522775,"2040-07-09 09:17:00",B
189,trip_136,Seal,Seal,2040-07-09,07:12:00,12:04:00,37828755,"Dock & Roll Hall of Fame",-164.358079495406,39.4259725652682,"2040-07-09 12:04:00",BOTH
190,trip_137,"Carol Limpet","Carol Limpet",2040-06-18,09:00:00,21:00:00,48542802,,-164.558538974501,39.0879475119598,"2040-06-18 14:00:00",BOTH
191,trip_137,"Carol Limpet","Carol Limpet",2040-06-18,09:00:00,21:00:00,48568668,"Harbor Green Initiative",-164.558349188242,39.0856520832011,"2040-06-18 14:35:00",B
192,trip_137,"Carol Limpet","Carol Limpet",2040-06-18,09:00:00,21:00:00,48580678,,-165.60467062257,39.5479450190565,"2040-06-18 21:00:00",BOTH
193,trip_137,"Carol Limpet","Carol Limpet",2040-06-18,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-06-18 21:00:00",B
194,trip_137,"Carol Limpet","Carol Limpet",2040-06-18,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-06-18 19:00:00",B
195,trip_138,"Simone Kat","Simone Kat",0040-05-28,07:15:00,08:40:00,35885796,,-165.679286336747,38.9964471525891,"2040-05-28 07:15:00",BOTH
196,trip_138,"Simone Kat","Simone Kat",0040-05-28,07:15:00,08:40:00,36988183,"Port Grove Customs House",-165.95536906157,39.0957812550808,"2040-05-28 08:40:00",BOTH
197,trip_139,"Carol Limpet","Carol Limpet",0040-04-17,09:00:00,21:00:00,37810321,"Tours Central Ticketing",-164.413922433544,39.4373547591692,"2040-04-17 18:10:00",BOTH
198,trip_139,"Carol Limpet","Carol Limpet",0040-04-17,09:00:00,21:00:00,48580678,,-165.60467062257,39.5479450190565,"2040-04-17 21:00:00",BOTH
199,trip_139,"Carol Limpet","Carol Limpet",0040-04-17,09:00:00,21:00:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-04-17 17:52:00",B
200,trip_139,"Carol Limpet","Carol Limpet",0040-04-17,09:00:00,21:00:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-04-17 14:00:00",B
201,trip_139,"Carol Limpet","Carol Limpet",0040-04-17,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-04-17 09:00:00",B
202,trip_139,"Carol Limpet","Carol Limpet",0040-04-17,09:00:00,21:00:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-04-17 21:00:00",B
203,trip_139,"Carol Limpet","Carol Limpet",0040-04-17,09:00:00,21:00:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-04-17 19:00:00",B
204,trip_139,"Carol Limpet","Carol Limpet",0040-04-17,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-04-17 14:00:00",B
205,trip_14,"Simone Kat","Simone Kat",2040-04-22,06:18:00,07:12:00,30187146,,-165.888367498425,39.6661324483056,"2040-04-22 06:18:00",B
206,trip_14,"Simone Kat","Simone Kat",2040-04-22,06:18:00,07:12:00,36988183,"Port Grove Customs House",-165.95536906157,39.0957812550808,"2040-04-22 07:12:00",B
207,trip_14,"Simone Kat","Simone Kat",2040-04-22,06:18:00,07:12:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-04-22 07:12:00",B
208,trip_14,"Simone Kat","Simone Kat",2040-04-22,06:18:00,07:12:00,,,,,"2040-04-22 06:18:00",A
209,trip_140,"Ed Helpsford","Ed Helpsford",0040-06-12,09:00:00,21:00:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-06-12 16:06:00",B
210,trip_140,"Ed Helpsford","Ed Helpsford",0040-06-12,09:00:00,21:00:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-06-12 16:06:00",B
211,trip_140,"Ed Helpsford","Ed Helpsford",0040-06-12,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-06-12 21:00:00",B
212,trip_140,"Ed Helpsford","Ed Helpsford",0040-06-12,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-06-12 19:00:00",B
213,trip_141,"Teddy Goldstein","Teddy Goldstein",2040-06-11,08:53:00,09:53:00,48389218,,-165.575310173522,39.5402382295714,"2040-06-11 08:53:00",B
214,trip_141,"Teddy Goldstein","Teddy Goldstein",2040-06-11,08:53:00,09:53:00,48591000,"Port Authority Office",-165.576410268802,39.5385630504902,"2040-06-11 09:53:00",B
215,trip_141,"Teddy Goldstein","Teddy Goldstein",2040-06-11,08:53:00,09:53:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-06-11 09:53:00",B
216,trip_142,"Tante Titan","Tante Titan",2040-04-15,09:01:00,10:52:00,1332340938,"South Paackland City Hall",-164.558629732314,39.0879153837896,"2040-04-15 10:52:00",B
217,trip_142,"Tante Titan","Tante Titan",2040-04-15,09:01:00,10:52:00,48516745,,-164.556035500358,39.0887528227169,"2040-04-15 09:01:00",B
218,trip_143,Seal,Seal,2040-07-24,09:53:00,15:04:00,2564179411,"Paackland Control Office",-164.340539454206,39.4253968077931,"2040-07-24 15:04:00",B
219,trip_143,Seal,Seal,2040-07-24,09:53:00,15:04:00,37799737,"Port Office of Customs A",-164.354142411146,39.4319525952392,"2040-07-24 12:59:00",B
220,trip_143,Seal,Seal,2040-07-24,09:53:00,15:04:00,37828755,"Dock & Roll Hall of Fame",-164.358079495406,39.4259725652682,"2040-07-24 12:59:00",BOTH
221,trip_144,"Carol Limpet","Carol Limpet",2040-07-15,09:00:00,21:00:00,1332340938,"South Paackland City Hall",-164.558629732314,39.0879153837896,"2040-07-15 14:42:00",B
222,trip_144,"Carol Limpet","Carol Limpet",2040-07-15,09:00:00,21:00:00,2912844717,,-164.556328753235,39.0892642147386,"2040-07-15 14:00:00",B
223,trip_144,"Carol Limpet","Carol Limpet",2040-07-15,09:00:00,21:00:00,48580678,,-165.60467062257,39.5479450190565,"2040-07-15 21:00:00",BOTH
224,trip_144,"Carol Limpet","Carol Limpet",2040-07-15,09:00:00,21:00:00,582382094,"Centralia Checkpoint Office",-164.575643964025,39.2613347858216,"2040-07-15 14:57:00",B
225,trip_144,"Carol Limpet","Carol Limpet",2040-07-15,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-07-15 21:00:00",B
226,trip_144,"Carol Limpet","Carol Limpet",2040-07-15,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-07-15 19:00:00",B
227,trip_145,"Simone Kat","Simone Kat",0040-04-17,09:00:00,21:44:00,48534978,"Lomark Post Office",-165.586902515428,39.5115439547328,"2040-04-17 21:44:00",B
228,trip_145,"Simone Kat","Simone Kat",0040-04-17,09:00:00,21:44:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-04-17 17:23:00",B
229,trip_145,"Simone Kat","Simone Kat",0040-04-17,09:00:00,21:44:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-04-17 17:23:00",B
230,trip_145,"Simone Kat","Simone Kat",0040-04-17,09:00:00,21:44:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-04-17 21:00:00",B
231,trip_145,"Simone Kat","Simone Kat",0040-04-17,09:00:00,21:44:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-04-17 19:00:00",B
232,trip_145,"Simone Kat","Simone Kat",0040-04-17,09:00:00,21:44:00,,,,,"2040-04-17 09:00:00",A
233,trip_146,"Simone Kat","Simone Kat",0040-04-06,06:09:00,07:36:00,30179401,"Himark Customs",-165.881937753836,39.6570524926136,"2040-04-06 06:54:00",BOTH
234,trip_146,"Simone Kat","Simone Kat",0040-04-06,06:09:00,07:36:00,36988183,"Port Grove Customs House",-165.95536906157,39.0957812550808,"2040-04-06 07:36:00",BOTH
235,trip_146,"Simone Kat","Simone Kat",0040-04-06,06:09:00,07:36:00,4978801697,"Himark Postal Station",-165.882765693841,39.6615234584599,"2040-04-06 06:54:00",BOTH
236,trip_146,"Simone Kat","Simone Kat",0040-04-06,06:09:00,07:36:00,9196630064,"Himark City Hall",-165.88410403403,39.6635503852535,"2040-04-06 06:54:00",BOTH
237,trip_146,"Simone Kat","Simone Kat",0040-04-06,06:09:00,07:36:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-04-06 07:36:00",BOTH
238,trip_147,"Teddy Goldstein","Teddy Goldstein",2040-06-02,06:59:00,08:38:00,35877808,"Haacklee Inspection Bureau",-165.687808736747,38.9899367525891,"2040-06-02 07:27:00",B
239,trip_147,"Teddy Goldstein","Teddy Goldstein",2040-06-02,06:59:00,08:38:00,36988183,"Port Grove Customs House",-165.95536906157,39.0957812550808,"2040-06-02 08:38:00",B
240,trip_147,"Teddy Goldstein","Teddy Goldstein",2040-06-02,06:59:00,08:38:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-06-02 08:38:00",B
241,trip_148,"Ed Helpsford","Ed Helpsford",2040-06-14,07:05:00,09:24:00,30188848,"Anchor Way Grill",-165.890242914931,39.6669391316316,"2040-06-14 08:21:00",B
242,trip_148,"Ed Helpsford","Ed Helpsford",2040-06-14,07:05:00,09:24:00,48534978,"Lomark Post Office",-165.586902515428,39.5115439547328,"2040-06-14 09:24:00",B
243,trip_148,"Ed Helpsford","Ed Helpsford",2040-06-14,07:05:00,09:24:00,5865952509,,-165.88441032865,39.6635252674104,"2040-06-14 08:21:00",B
244,trip_148,"Ed Helpsford","Ed Helpsford",2040-06-14,07:05:00,09:24:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-06-14 09:24:00",B
245,trip_149,Seal,Seal,0040-05-06,14:00:00,19:00:00,2519420987,"The Bait & Stich",-165.957038779125,39.0948190907215,"2040-05-07 02:38:00",BOTH
246,trip_149,Seal,Seal,0040-05-06,14:00:00,19:00:00,35877808,"Haacklee Inspection Bureau",-165.687808736747,38.9899367525891,"2040-05-06 22:51:00",BOTH
247,trip_149,Seal,Seal,0040-05-06,14:00:00,19:00:00,36988183,"Port Grove Customs House",-165.95536906157,39.0957812550808,"2040-05-06 23:57:00",BOTH
248,trip_149,Seal,Seal,0040-05-06,14:00:00,19:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-05-07 13:00:00",BOTH
249,trip_149,Seal,Seal,0040-05-06,14:00:00,19:00:00,"Port Grove Ferry Terminal","Port Grove Ferry Terminal",-165.954454171361,39.0922199633359,"2040-05-07 10:00:00",BOTH
250,trip_149,Seal,Seal,0040-05-06,14:00:00,19:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-05-07 19:00:00",BOTH
251,trip_15,"Carol Limpet","Carol Limpet",0040-04-24,09:00:00,21:00:00,48580678,,-165.60467062257,39.5479450190565,"2040-04-24 21:00:00",BOTH
252,trip_15,"Carol Limpet","Carol Limpet",0040-04-24,09:00:00,21:00:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-04-24 16:37:00",B
253,trip_15,"Carol Limpet","Carol Limpet",0040-04-24,09:00:00,21:00:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-04-24 16:37:00",B
254,trip_15,"Carol Limpet","Carol Limpet",0040-04-24,09:00:00,21:00:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-04-24 21:00:00",B
255,trip_15,"Carol Limpet","Carol Limpet",0040-04-24,09:00:00,21:00:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-04-24 19:00:00",B
256,trip_150,"Tante Titan","Tante Titan",0040-06-19,06:51:00,09:25:00,37826661,"Paackland Post Office",-164.371233052081,39.4220277368057,"2040-06-19 09:25:00",B
257,trip_150,"Tante Titan","Tante Titan",0040-06-19,06:51:00,09:25:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-06-19 08:58:00",B
258,trip_150,"Tante Titan","Tante Titan",0040-06-19,06:51:00,09:25:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-06-19 06:51:00",B
259,trip_151,"Teddy Goldstein","Teddy Goldstein",2040-05-21,08:19:00,09:17:00,30179401,"Himark Customs",-165.881937753836,39.6570524926136,"2040-05-21 09:17:00",B
260,trip_151,"Teddy Goldstein","Teddy Goldstein",2040-05-21,08:19:00,09:17:00,30188848,"Anchor Way Grill",-165.890242914931,39.6669391316316,"2040-05-21 09:17:00",B
261,trip_151,"Teddy Goldstein","Teddy Goldstein",2040-05-21,08:19:00,09:17:00,36988183,"Port Grove Customs House",-165.95536906157,39.0957812550808,"2040-05-21 08:19:00",B
262,trip_151,"Teddy Goldstein","Teddy Goldstein",2040-05-21,08:19:00,09:17:00,"Suna Spit","Suna Spit",-165.756771494532,39.594240090235,"2040-05-21 08:54:00",B
263,trip_152,"Tante Titan","Tante Titan",2040-04-02,08:53:00,09:21:00,48542802,,-164.558538974501,39.0879475119598,"2040-04-02 09:21:00",B
264,trip_152,"Tante Titan","Tante Titan",2040-04-02,08:53:00,09:21:00,48568668,"Harbor Green Initiative",-164.558349188242,39.0856520832011,"2040-04-02 09:21:00",B
265,trip_153,"Carol Limpet","Carol Limpet",0040-05-15,13:00:00,06:13:00,48511194,,-165.600349924012,39.55045654963,"2040-05-16 06:13:00",BOTH
266,trip_153,"Carol Limpet","Carol Limpet",0040-05-15,13:00:00,06:13:00,48591000,"Port Authority Office",-165.576410268802,39.5385630504902,"2040-05-16 06:13:00",B
267,trip_153,"Carol Limpet","Carol Limpet",0040-05-15,13:00:00,06:13:00,581853838,"Jordan Administrative Center",-164.561910022597,39.2713789907648,"2040-05-15 21:52:00",B
268,trip_153,"Carol Limpet","Carol Limpet",0040-05-15,13:00:00,06:13:00,582184557,"Pacific Nature Bureau",-164.563348299369,39.27182934781,"2040-05-15 19:00:00",B
269,trip_153,"Carol Limpet","Carol Limpet",0040-05-15,13:00:00,06:13:00,"Haacklee Ferry Terminal","Haacklee Ferry Terminal",-165.690524993701,38.9861932253342,"2040-05-15 13:00:00",B
270,trip_153,"Carol Limpet","Carol Limpet",0040-05-15,13:00:00,06:13:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-05-16 06:00:00",B
271,trip_153,"Carol Limpet","Carol Limpet",0040-05-15,13:00:00,06:13:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-05-15 23:00:00",B
272,trip_153,"Carol Limpet","Carol Limpet",0040-05-15,13:00:00,06:13:00,"South Paackland Ferry Terminal","South Paackland Ferry Terminal",-164.561770659014,39.0859168930285,"2040-05-15 19:00:00",B
273,trip_154,"Carol Limpet","Carol Limpet",2040-05-02,09:00:00,21:00:00,37866955,"Paackland City Hall",-164.33605817891,39.4124140042879,"2040-05-02 11:12:00",B
274,trip_154,"Carol Limpet","Carol Limpet",2040-05-02,09:00:00,21:00:00,48580678,,-165.60467062257,39.5479450190565,"2040-05-02 21:00:00",BOTH
275,trip_154,"Carol Limpet","Carol Limpet",2040-05-02,09:00:00,21:00:00,"Lomark Ferry Terminal","Lomark Ferry Terminal",-165.562860998482,39.5232671723143,"2040-05-02 21:00:00",B
276,trip_154,"Carol Limpet","Carol Limpet",2040-05-02,09:00:00,21:00:00,"Paackland Ferry Terminal","Paackland Ferry Terminal",-164.408925366899,39.4407792165748,"2040-05-02 15:00:00",B
